unique_id,ds,Naive,SeasonalNaive
hotel_21,2023-06-07,1.0,0.8981481481481481
hotel_21,2023-06-08,1.0,0.9444444444444444
hotel_21,2023-06-09,1.0,1.0
hotel_21,2023-06-10,1.0,1.0092592592592593
hotel_21,2023-06-11,1.0,1.0046296296296295
hotel_21,2023-06-12,1.0,0.75
hotel_21,2023-06-13,1.0,0.75
hotel_21,2023-06-14,1.0,0.8981481481481481
hotel_21,2023-06-15,1.0,0.9444444444444444
hotel_21,2023-06-16,1.0,1.0
hotel_21,2023-06-17,1.0,1.0092592592592593
hotel_21,2023-06-18,1.0,1.0046296296296295
hotel_21,2023-06-19,1.0,0.75
hotel_21,2023-06-20,1.0,0.75
hotel_21,2023-06-21,1.0,0.8981481481481481
hotel_21,2023-06-22,1.0,0.9444444444444444
hotel_21,2023-06-23,1.0,1.0
hotel_21,2023-06-24,1.0,1.0092592592592593
hotel_21,2023-06-25,1.0,1.0046296296296295
hotel_21,2023-06-26,1.0,0.75
hotel_21,2023-06-27,1.0,0.75
hotel_21,2023-06-28,1.0,0.8981481481481481
hotel_21,2023-06-29,1.0,0.9444444444444444
hotel_21,2023-06-30,1.0,1.0
hotel_28,2023-06-03,0.0,0.0
hotel_28,2023-06-04,0.0,0.0
hotel_28,2023-06-05,0.0,0.0
hotel_28,2023-06-06,0.0,0.0
hotel_28,2023-06-07,0.0,0.0
hotel_28,2023-06-08,0.0,0.0
hotel_28,2023-06-09,0.0,0.0
hotel_28,2023-06-10,0.0,0.0
hotel_28,2023-06-11,0.0,0.0
hotel_28,2023-06-12,0.0,0.0
hotel_28,2023-06-13,0.0,0.0
hotel_28,2023-06-14,0.0,0.0
hotel_28,2023-06-15,0.0,0.0
hotel_28,2023-06-16,0.0,0.0
hotel_28,2023-06-17,0.0,0.0
hotel_28,2023-06-18,0.0,0.0
hotel_28,2023-06-19,0.0,0.0
hotel_28,2023-06-20,0.0,0.0
hotel_28,2023-06-21,0.0,0.0
hotel_28,2023-06-22,0.0,0.0
hotel_28,2023-06-23,0.0,0.0
hotel_28,2023-06-24,0.0,0.0
hotel_28,2023-06-25,0.0,0.0
hotel_28,2023-06-26,0.0,0.0
hotel_28,2023-06-27,0.0,0.0
hotel_28,2023-06-28,0.0,0.0
hotel_28,2023-06-29,0.0,0.0
hotel_28,2023-06-30,0.0,0.0
hotel_35,2023-06-03,0.55078125,0.515625
hotel_35,2023-06-04,0.55078125,0.6015625
hotel_35,2023-06-05,0.55078125,0.654296875
hotel_35,2023-06-06,0.55078125,0.63671875
hotel_35,2023-06-07,0.55078125,0.529296875
hotel_35,2023-06-08,0.55078125,0.53125
hotel_35,2023-06-09,0.55078125,0.55078125
hotel_35,2023-06-10,0.55078125,0.515625
hotel_35,2023-06-11,0.55078125,0.6015625
hotel_35,2023-06-12,0.55078125,0.654296875
hotel_35,2023-06-13,0.55078125,0.63671875
hotel_35,2023-06-14,0.55078125,0.529296875
hotel_35,2023-06-15,0.55078125,0.53125
hotel_35,2023-06-16,0.55078125,0.55078125
hotel_35,2023-06-17,0.55078125,0.515625
hotel_35,2023-06-18,0.55078125,0.6015625
hotel_35,2023-06-19,0.55078125,0.654296875
hotel_35,2023-06-20,0.55078125,0.63671875
hotel_35,2023-06-21,0.55078125,0.529296875
hotel_35,2023-06-22,0.55078125,0.53125
hotel_35,2023-06-23,0.55078125,0.55078125
hotel_35,2023-06-24,0.55078125,0.515625
hotel_35,2023-06-25,0.55078125,0.6015625
hotel_35,2023-06-26,0.55078125,0.654296875
hotel_35,2023-06-27,0.55078125,0.63671875
hotel_35,2023-06-28,0.55078125,0.529296875
hotel_35,2023-06-29,0.55078125,0.53125
hotel_35,2023-06-30,0.55078125,0.55078125
hotel_42,2023-06-03,0.5789473684210527,1.0
hotel_42,2023-06-04,0.5789473684210527,0.9959514170040485
hotel_42,2023-06-05,0.5789473684210527,0.21862348178137653
hotel_42,2023-06-06,0.5789473684210527,0.25101214574898784
hotel_42,2023-06-07,0.5789473684210527,0.27530364372469635
hotel_42,2023-06-08,0.5789473684210527,0.30364372469635625
hotel_42,2023-06-09,0.5789473684210527,0.5789473684210527
hotel_42,2023-06-10,0.5789473684210527,1.0
hotel_42,2023-06-11,0.5789473684210527,0.9959514170040485
hotel_42,2023-06-12,0.5789473684210527,0.21862348178137653
hotel_42,2023-06-13,0.5789473684210527,0.25101214574898784
hotel_42,2023-06-14,0.5789473684210527,0.27530364372469635
hotel_42,2023-06-15,0.5789473684210527,0.30364372469635625
hotel_42,2023-06-16,0.5789473684210527,0.5789473684210527
hotel_42,2023-06-17,0.5789473684210527,1.0
hotel_42,2023-06-18,0.5789473684210527,0.9959514170040485
hotel_42,2023-06-19,0.5789473684210527,0.21862348178137653
hotel_42,2023-06-20,0.5789473684210527,0.25101214574898784
hotel_42,2023-06-21,0.5789473684210527,0.27530364372469635
hotel_42,2023-06-22,0.5789473684210527,0.30364372469635625
hotel_42,2023-06-23,0.5789473684210527,0.5789473684210527
hotel_42,2023-06-24,0.5789473684210527,1.0
hotel_42,2023-06-25,0.5789473684210527,0.9959514170040485
hotel_42,2023-06-26,0.5789473684210527,0.21862348178137653
hotel_42,2023-06-27,0.5789473684210527,0.25101214574898784
hotel_42,2023-06-28,0.5789473684210527,0.27530364372469635
hotel_42,2023-06-29,0.5789473684210527,0.30364372469635625
hotel_42,2023-06-30,0.5789473684210527,0.5789473684210527
hotel_49,2023-06-03,0.7336244541484717,0.6026200873362445
hotel_49,2023-06-04,0.7336244541484717,0.5982532751091703
hotel_49,2023-06-05,0.7336244541484717,0.4585152838427948
hotel_49,2023-06-06,0.7336244541484717,0.5327510917030568
