unique_id,ds,AutoETS,AutoARIMA
hotel_133,2023-06-21,0.9245417494255395,0.9410011287664288
hotel_133,2023-06-22,0.9386354692108162,0.951617888788559
hotel_133,2023-06-23,1.0068598429153672,0.9669713591298892
hotel_133,2023-06-24,1.037077370061083,0.9535231119287513
hotel_133,2023-06-25,0.8576544559535373,0.8637210762910338
hotel_133,2023-06-26,0.889043604439115,0.8629021335906313
hotel_133,2023-06-27,0.9057531881610257,0.8891783634157899
hotel_133,2023-06-28,0.9245417494255395,0.9411081716437932
hotel_133,2023-06-29,0.9386354692108162,0.9509002538113212
hotel_133,2023-06-30,1.0068598429153672,0.9650397028990038
hotel_14,2023-06-03,0.5856228761722997,0.6647320008197153
hotel_14,2023-06-04,0.3625967115481431,0.5358726259570746
hotel_14,2023-06-05,0.45754845204892763,0.5052048666337638
hotel_14,2023-06-06,0.5421698752690773,0.587358813838514
hotel_14,2023-06-07,0.5653450658290413,0.6076349603988022
hotel_14,2023-06-08,0.5209390832107407,0.5776326576629804
hotel_14,2023-06-09,0.5554432718610073,0.6214548110708102
hotel_14,2023-06-10,0.5856228761722997,0.6947239023312474
hotel_14,2023-06-11,0.3625967115481431,0.5893359807381131
hotel_14,2023-06-12,0.45754845204892763,0.5513746152005604
hotel_14,2023-06-13,0.5421698752690773,0.6126769332783569
hotel_14,2023-06-14,0.5653450658290413,0.6349927651829634
hotel_14,2023-06-15,0.5209390832107407,0.6159384205012144
hotel_14,2023-06-16,0.5554432718610073,0.6452961352889999
hotel_14,2023-06-17,0.5856228761722997,0.699305276076667
hotel_14,2023-06-18,0.3625967115481431,0.6249089083786119
hotel_14,2023-06-19,0.45754845204892763,0.6020403099700405
hotel_14,2023-06-20,0.5421698752690773,0.6471161611116294
hotel_14,2023-06-21,0.5653450658290413,0.66112313378022
hotel_14,2023-06-22,0.5209390832107407,0.6459992148804078
hotel_14,2023-06-23,0.5554432718610073,0.6687026971380501
hotel_14,2023-06-24,0.5856228761722997,0.708636258403097
hotel_14,2023-06-25,0.3625967115481431,0.6525160800322365
hotel_14,2023-06-26,0.45754845204892763,0.6338768846751894
hotel_14,2023-06-27,0.5421698752690773,0.6672431621047047
hotel_14,2023-06-28,0.5653450658290413,0.6784263319960872
hotel_14,2023-06-29,0.5209390832107407,0.6676088836518999
hotel_14,2023-06-30,0.5554432718610073,0.6840357511135586
hotel_21,2023-06-03,0.9965671900805182,1.016945337507812
hotel_21,2023-06-04,0.9338321213004529,0.9571505033306643
hotel_21,2023-06-05,0.9388737130839176,0.9282317136162485
hotel_21,2023-06-06,0.9832132560252524,0.9559672089971948
hotel_21,2023-06-07,1.0058085506131955,0.9743969994832338
hotel_21,2023-06-08,1.0019568781737052,0.9740090812929051
hotel_21,2023-06-09,0.9885692352917795,0.9679790965623747
hotel_21,2023-06-10,0.9965671900805182,0.9914702484658845
hotel_21,2023-06-11,0.9338321213004529,0.9467525428833454
hotel_21,2023-06-12,0.9388737130839176,0.8996077566172674
hotel_21,2023-06-13,0.9832132560252524,0.9241572963758364
hotel_21,2023-06-14,1.0058085506131955,0.9563895895750257
hotel_21,2023-06-15,1.0019568781737052,0.9625946144638193
hotel_21,2023-06-16,0.9885692352917795,0.9653527223024511
hotel_21,2023-06-17,0.9965671900805182,0.9874717591085039
hotel_21,2023-06-18,0.9338321213004529,0.9460770406773531
hotel_21,2023-06-19,0.9388737130839176,0.902379449671688
hotel_21,2023-06-20,0.9832132560252524,0.9253457519689697
hotel_21,2023-06-21,1.0058085506131955,0.9554319604229302
hotel_21,2023-06-22,1.0019568781737052,0.9612827466372097
hotel_21,2023-06-23,0.9885692352917795,0.963909864911968
hotel_21,2023-06-24,0.9965671900805182,0.9845357011772762
hotel_21,2023-06-25,0.9338321213004529,0.9460626844988105
hotel_21,2023-06-26,0.9388737130839176,0.9054391142633161
hotel_21,2023-06-27,0.9832132560252524,0.9268282997039126
hotel_21,2023-06-28,1.0058085506131955,0.954836324899477
hotel_21,2023-06-29,1.0019568781737052,0.9602936060361156
hotel_21,2023-06-30,0.9885692352917795,0.9627487629476702
hotel_28,2023-06-03,0.003992629034369841,7.018307866135182e-05
hotel_28,2023-06-04,0.008391101010824461,1.7301321064412337e-05
hotel_28,2023-06-05,0.008466188792888133,-3.2115476743861375e-05
hotel_28,2023-06-06,0.00555630906273135,-3.54682948077806e-05
hotel_28,2023-06-07,0.002124819814513689,-3.542312919033123e-05
hotel_28,2023-06-08,-0.0007934133995693635,-3.551503736836384e-05
hotel_28,2023-06-09,-0.0013717229619371538,-3.555696854161325e-05
hotel_28,2023-06-10,0.003992629034369841,4.234424788204949e-05
hotel_28,2023-06-11,0.008391101010824461,7.728023141050306e-07
hotel_28,2023-06-12,0.008466188792888133,-4.118597707562799e-05
hotel_28,2023-06-13,0.00555630906273135,-4.201823020210118e-05
hotel_28,2023-06-14,0.002124819814513689,-4.198163314045486e-05
hotel_28,2023-06-15,-0.0007934133995693635,-4.205926767611072e-05
hotel_28,2023-06-16,-0.0013717229619371538,-4.2094690997197335e-05
hotel_28,2023-06-17,0.003992629034369841,2.511363400243611e-05
hotel_28,2023-06-18,0.008391101010824461,-1.189149511084418e-05
hotel_28,2023-06-19,0.008466188792888133,-4.8992557390224214e-05
hotel_28,2023-06-20,0.00555630906273135,-4.9920206812057276e-05
hotel_28,2023-06-21,0.002124819814513689,-4.9885252810268075e-05
hotel_28,2023-06-22,-0.0007934133995693635,-4.9957189430048676e-05
hotel_28,2023-06-23,-0.0013717229619371538,-4.999001007241162e-05
hotel_28,2023-06-24,0.003992629034369841,1.1342501723565208e-05
hotel_28,2023-06-25,0.008391101010824461,-2.167846191242847e-05
hotel_28,2023-06-26,0.008466188792888133,-5.494349734604763e-05
hotel_28,2023-06-27,0.00555630906273135,-5.565231119376597e-05
hotel_28,2023-06-28,0.002124819814513689,-5.5622634071639944e-05
hotel_28,2023-06-29,-0.0007934133995693635,-5.568502372843148e-05
hotel_28,2023-06-30,-0.0013717229619371538,-5.571349035028261e-05
hotel_35,2023-06-03,0.5229484063078094,0.5381670586237031
hotel_35,2023-06-04,0.5068543749575442,0.5299888085912816
hotel_35,2023-06-05,0.5720222699067338,0.5704549794414192
hotel_35,2023-06-06,0.6117736796790747,0.5809117305655382
hotel_35,2023-06-07,0.6077387983316962,0.5576492813561517
hotel_35,2023-06-08,0.5874570023570584,0.5393713040830811
hotel_35,2023-06-09,0.5545927122659294,0.5302040903872457
hotel_35,2023-06-10,0.5229484063078094,0.5185861528309728
hotel_35,2023-06-11,0.5068543749575442,0.5110538112514087
hotel_35,2023-06-12,0.5720222699067338,0.54832401209534
hotel_35,2023-06-13,0.6117736796790747,0.5579549014625161
hotel_35,2023-06-14,0.6077387983316962,0.5365296928020175
hotel_35,2023-06-15,0.5874570023570584,0.5196952884174021
hotel_35,2023-06-16,0.5545927122659294,0.5112520903473811
hotel_35,2023-06-17,0.5229484063078094,0.5005517236702837
hotel_35,2023-06-18,0.5068543749575442,0.49361427746280556
hotel_35,2023-06-19,0.5720222699067338,0.5279409222074058
hotel_35,2023-06-20,0.6117736796790747,0.5368111753961657
hotel_35,2023-06-21,0.6077387983316962,0.5170781042129009
hotel_35,2023-06-22,0.5874570023570584,0.5015732610483188
hotel_35,2023-06-23,0.5545927122659294,0.4937968967117929
hotel_35,2023-06-24,0.5229484063078094,0.4839416322580331
hotel_35,2023-06-25,0.5068543749575442,0.47755209729426723
hotel_35,2023-06-26,0.5720222699067338,0.5091676644964993
hotel_35,2023-06-27,0.6117736796790747,0.5173373556468167
hotel_35,2023-06-28,0.6077387983316962,0.4991627789370124
hotel_35,2023-06-29,0.5874570023570584,0.4848824898299034
hotel_35,2023-06-30,0.5545927122659294,0.4777202934923441
hotel_42,2023-06-03,0.6235235371777318,0.7082569582315709
hotel_42,2023-06-04,0.2771541095301263,0.6261966102304143
hotel_42,2023-06-05,0.3575462852718987,0.5512139106799542
hotel_42,2023-06-06,0.46404466213726625,0.5714293011299985
hotel_42,2023-06-07,0.44306693331262137,0.5511675970689678
hotel_42,2023-06-08,0.44864531913861794,0.5937166720783428
hotel_42,2023-06-09,0.5164536633446177,0.7231147966933763
hotel_42,2023-06-10,0.6235235371777318,0.7497774553710729
hotel_42,2023-06-11,0.2771541095301263,0.7327877930507517
hotel_42,2023-06-12,0.3575462852718987,0.5187789903365914
hotel_42,2023-06-13,0.46404466213726625,0.5310674384061393
hotel_42,2023-06-14,0.44306693331262137,0.5333378319751036
hotel_42,2023-06-15,0.44864531913861794,0.5489449895468652
hotel_42,2023-06-16,0.5164536633446177,0.6449044731266292
hotel_42,2023-06-17,0.6235235371777318,0.6832937450626635
hotel_42,2023-06-18,0.2771541095301263,0.6589188509964223
hotel_42,2023-06-19,0.3575462852718987,0.5977663708247977
hotel_42,2023-06-20,0.46404466213726625,0.6053584447721123
hotel_42,2023-06-21,0.44306693331262137,0.6006063909770357
hotel_42,2023-06-22,0.44864531913861794,0.6145767407301738
hotel_42,2023-06-23,0.5164536633446177,0.6665621557566186
hotel_42,2023-06-24,0.6235235371777318,0.6809205178346105
hotel_42,2023-06-25,0.2771541095301263,0.6717883084398459
hotel_42,2023-06-26,0.3575462852718987,0.6049197076143112
hotel_42,2023-06-27,0.46404466213726625,0.6095586589938902
hotel_42,2023-06-28,0.44306693331262137,0.6092101316034128
hotel_42,2023-06-29,0.44864531913861794,0.6159496760353864
hotel_42,2023-06-30,0.5164536633446177,0.6507448274776728
hotel_49,2023-06-03,0.7381262854559625,0.7023882178119728
hotel_49,2023-06-04,0.6469264161174458,0.6278196176120533
hotel_49,2023-06-05,0.637129228474408,0.5784938650711334
hotel_49,2023-06-06,0.6616359970623615,0.5794089734473088
hotel_49,2023-06-07,0.6611476395418645,0.5947297607881504
hotel_49,2023-06-08,0.6762703554162109,0.6077898397907008
hotel_49,2023-06-09,0.7278446064543925,0.6315281769186571
hotel_49,2023-06-10,0.7381262854559625,0.630179933178075
hotel_49,2023-06-11,0.6469264161174458,0.6194325717225259
hotel_49,2023-06-12,0.637129228474408,0.5869803000967315
hotel_49,2023-06-13,0.6616359970623615,0.5980798758062393
hotel_49,2023-06-14,0.6611476395418645,0.6110390273257177
hotel_49,2023-06-15,0.6762703554162109,0.6214286701880266
hotel_49,2023-06-16,0.7278446064543925,0.6359695919817729
hotel_49,2023-06-17,0.7381262854559625,0.6314469294736444
hotel_49,2023-06-18,0.6469264161174458,0.6177521858400348
hotel_49,2023-06-19,0.637129228474408,0.6048764250472287
hotel_49,2023-06-20,0.6616359970623615,0.6068020799245026
hotel_49,2023-06-21,0.6611476395418645,0.6116745031334233
hotel_49,2023-06-22,0.6762703554162109,0.6153039768473391
hotel_49,2023-06-23,0.7278446064543925,0.6216602378794494
hotel_49,2023-06-24,0.7381262854559625,0.6204996447496253
hotel_49,2023-06-25,0.6469264161174458,0.6165196797661703
hotel_49,2023-06-26,0.637129228474408,0.6090687044912664
hotel_49,2023-06-27,0.6616359970623615,0.6112478559014854
hotel_49,2023-06-28,0.6611476395418645,0.6140955382265253
hotel_49,2023-06-29,0.6762703554162109,0.6164279847193974
hotel_49,2023-06-30,0.7278446064543925,0.619789937912996
hotel_56,2023-06-03,0.9225575267579209,0.9503474030972839
hotel_56,2023-06-04,0.7934296645717199,0.8919645707184545
hotel_56,2023-06-05,0.8186381137190706,0.8278417238048662
hotel_56,2023-06-06,0.8563804883667919,0.8843222454422552
hotel_56,2023-06-07,0.8750441218515934,0.8935828209017095
hotel_56,2023-06-08,0.878815493250656,0.9218154843201023
hotel_56,2023-06-09,0.9061319672670852,0.9365628775485957
hotel_56,2023-06-10,0.9225575267579209,0.9505874778167926
hotel_56,2023-06-11,0.7934296645717199,0.9275224659036219
hotel_56,2023-06-12,0.8186381137190706,0.8441027940013087
hotel_56,2023-06-13,0.8563804883667919,0.9009349924149916
hotel_56,2023-06-14,0.8750441218515934,0.9065471311364312
hotel_56,2023-06-15,0.878815493250656,0.9163649115766006
hotel_56,2023-06-16,0.9061319672670852,0.93505065859934
hotel_56,2023-06-17,0.9225575267579209,0.9407071470648951
hotel_56,2023-06-18,0.7934296645717199,0.9238333520568591
hotel_56,2023-06-19,0.8186381137190706,0.8880442944720316
hotel_56,2023-06-20,0.8563804883667919,0.9146229953242716
hotel_56,2023-06-21,0.8750441218515934,0.9178798585162993
hotel_56,2023-06-22,0.878815493250656,0.9256427798062691
hotel_56,2023-06-23,0.9061319672670852,0.9337253468018191
hotel_56,2023-06-24,0.9225575267579209,0.937813155072257
hotel_56,2023-06-25,0.7934296645717199,0.9288411128048072
hotel_56,2023-06-26,0.8186381137190706,0.9038895874624496
hotel_56,2023-06-27,0.8563804883667919,0.9215410489532887
hotel_56,2023-06-28,0.8750441218515934,0.9234719404625983
hotel_56,2023-06-29,0.878815493250656,0.9274633972292389
hotel_56,2023-06-30,0.9061319672670852,0.9330720473837746
hotel_63,2023-06-03,0.8117287079900483,0.8586949444834129
hotel_63,2023-06-04,0.5180816994569175,0.8115136028888164
hotel_63,2023-06-05,0.5247584954827331,0.7575735918476264
hotel_63,2023-06-06,0.5959512644452947,0.7989148367584626
hotel_63,2023-06-07,0.612981407980453,0.7764628958332436
hotel_63,2023-06-08,0.6152190494748339,0.7240717837642617
hotel_63,2023-06-09,0.7585084269735789,0.8158805707206983
hotel_63,2023-06-10,0.8117287079900483,0.8723821619399548
hotel_63,2023-06-11,0.5180816994569175,0.8442174344670651
hotel_63,2023-06-12,0.5247584954827331,0.7096778628345635
hotel_63,2023-06-13,0.5959512644452947,0.7535743680413297
hotel_63,2023-06-14,0.612981407980453,0.7526417473795484
hotel_63,2023-06-15,0.6152190494748339,0.7487319530207424
hotel_63,2023-06-16,0.7585084269735789,0.7858367919693504
hotel_63,2023-06-17,0.8117287079900483,0.8471527769097424
hotel_63,2023-06-18,0.5180816994569175,0.825286354677831
hotel_63,2023-06-19,0.5247584954827331,0.7670603868243249
hotel_63,2023-06-20,0.5959512644452947,0.793210030557016
hotel_63,2023-06-21,0.612981407980453,0.7866820084243686
hotel_63,2023-06-22,0.6152190494748339,0.7706530593852332
hotel_63,2023-06-23,0.7585084269735789,0.8090525630944708
hotel_63,2023-06-24,0.8117287079900483,0.8451871941658534
hotel_63,2023-06-25,0.5180816994569175,0.8304536937881127
hotel_63,2023-06-26,0.5247584954827331,0.7736666631871116
hotel_63,2023-06-27,0.5959512644452947,0.7949825647573114
hotel_63,2023-06-28,0.612981407980453,0.7929917839079772
hotel_63,2023-06-29,0.6152190494748339,0.7870927785701414
hotel_63,2023-06-30,0.7585084269735789,0.8103862975784552
hotel_7,2023-06-03,0.7270081556901234,0.7313032124017695
hotel_7,2023-06-04,0.7080671679310537,0.7123706216123835
hotel_7,2023-06-05,0.5797217911384903,0.5740219189997546
hotel_7,2023-06-06,0.571969959588913,0.5420800910664951
hotel_7,2023-06-07,0.7372719503055183,0.6430691941508802
hotel_7,2023-06-08,0.776442840243807,0.6854671672477379
hotel_7,2023-06-09,0.8082867631899068,0.7400874694119024
hotel_7,2023-06-10,0.7270081556901234,0.6347709056994921
hotel_7,2023-06-11,0.7080671679310537,0.6079002612365114
hotel_7,2023-06-12,0.5797217911384903,0.47326000817339564
hotel_7,2023-06-13,0.571969959588913,0.4680389732339938
hotel_7,2023-06-14,0.7372719503055183,0.6143466691379318
hotel_7,2023-06-15,0.776442840243807,0.6451087181154279
hotel_7,2023-06-16,0.8082867631899068,0.702455130572992
hotel_7,2023-06-17,0.7270081556901234,0.6199583053831834
hotel_7,2023-06-18,0.7080671679310537,0.60477022880176
hotel_7,2023-06-19,0.5797217911384903,0.47480003353463807
hotel_7,2023-06-20,0.571969959588913,0.4613185604410148
hotel_7,2023-06-21,0.7372719503055183,0.5888568696823023
hotel_7,2023-06-22,0.776442840243807,0.6303963086032018
hotel_7,2023-06-23,0.8082867631899068,0.6903955900574341
hotel_7,2023-06-24,0.7270081556901234,0.5994536961902206
hotel_7,2023-06-25,0.7080671679310537,0.5813017766592918
hotel_7,2023-06-26,0.5797217911384903,0.4517131279173989
hotel_7,2023-06-27,0.571969959588913,0.445131694758748
hotel_7,2023-06-28,0.7372719503055183,0.5848439097590205
hotel_7,2023-06-29,0.776442840243807,0.6226674856116694
hotel_7,2023-06-30,0.8082867631899068,0.6830245103018058
hotel_70,2023-06-03,0.5917986913036359,0.5743634708062781
hotel_70,2023-06-04,0.48171847607544516,0.5653676988575693
hotel_70,2023-06-05,0.48848736242562163,0.5004917303918942
hotel_70,2023-06-06,0.481538355076262,0.5431333199821656
hotel_70,2023-06-07,0.46774949360625423,0.5819622116582837
hotel_70,2023-06-08,0.5069465780793083,0.6211161887577556
hotel_70,2023-06-09,0.5620563067445632,0.6058920520774433
hotel_70,2023-06-10,0.5917986913036359,0.6149533239473368
hotel_70,2023-06-11,0.48171847607544516,0.6168989977520634
hotel_70,2023-06-12,0.48848736242562163,0.545651793970538
hotel_70,2023-06-13,0.481538355076262,0.5896430874170754
hotel_70,2023-06-14,0.46774949360625423,0.6385524154747655
hotel_70,2023-06-15,0.5069465780793083,0.6826158036466105
hotel_70,2023-06-16,0.5620563067445632,0.668852781341487
hotel_70,2023-06-17,0.5917986913036359,0.6743051341985253
hotel_70,2023-06-18,0.48171847607544516,0.6724153887078722
hotel_70,2023-06-19,0.48848736242562163,0.6302617911116319
hotel_70,2023-06-20,0.481538355076262,0.6570191749294426
hotel_70,2023-06-21,0.46774949360625423,0.6843448274040699
hotel_70,2023-06-22,0.5069465780793083,0.7101413664291951
hotel_70,2023-06-23,0.5620563067445632,0.7012382105372837
hotel_70,2023-06-24,0.5917986913036359,0.7056210271838536
hotel_70,2023-06-25,0.48171847607544516,0.7055384151112037
hotel_70,2023-06-26,0.48848736242562163,0.6713170222644048
hotel_70,2023-06-27,0.481538355076262,0.6926909982982433
hotel_70,2023-06-28,0.46774949360625423,0.7156439898927878
hotel_70,2023-06-29,0.5069465780793083,0.7367169327998774
hotel_70,2023-06-30,0.5620563067445632,0.7298520012123552
hotel_77,2022-12-27,0.0035630841445453646,-1.2446955489764206e-05
hotel_77,2022-12-28,0.00581562560026991,-1.2047356872243249e-05
hotel_77,2022-12-29,0.005317902589235404,-2.7492678687583056e-05
hotel_77,2022-12-30,0.002691648062137224,-2.9582608076822133e-05
hotel_77,2022-12-31,-0.00041973892537173953,-3.0852632370186294e-05
hotel_77,2023-01-01,-0.0018347077914180002,-2.303311803148478e-05
hotel_77,2023-01-02,-0.00034077666382860763,-2.4898929571888873e-05
hotel_77,2023-01-03,0.0037185298128244284,-3.2397305994215374e-05
hotel_77,2023-01-04,0.00596795338053469,-3.651324848173932e-05
hotel_77,2023-01-05,0.005467175019257311,-4.396335541335268e-05
hotel_77,2023-01-06,0.0028379264253216244,-4.438176653572522e-05
hotel_77,2023-01-07,-0.0002763945748257791,-4.461191760332848e-05
hotel_77,2023-01-08,-0.0016942386038626238,-4.054092818886777e-05
hotel_77,2023-01-09,-0.00020312497000659745,-4.4080513491976775e-05
hotel_77,2023-01-10,0.0038534205254556163,-4.619848400407023e-05
hotel_77,2023-01-11,0.006100138491003995,-4.661043190967791e-05
hotel_77,2023-01-12,0.005596708795815792,-4.661043190967791e-05
hotel_77,2023-01-13,0.0029648620477221426,-4.661043190967791e-05
hotel_77,2023-01-14,-0.0001520049934957508,-4.661043190967791e-05
hotel_77,2023-01-15,-0.0015723439957861076,-4.661043190967791e-05
hotel_77,2023-01-16,-8.367529167135467e-05,-4.661043190967791e-05
hotel_77,2023-01-17,0.00397047431380232,-4.661043190967791e-05
hotel_77,2023-01-18,0.006214844445488533,-4.661043190967791e-05
hotel_77,2023-01-19,0.005709114008667489,-4.661043190967791e-05
hotel_77,2023-01-20,0.0030750126666068715,-4.661043190967791e-05
